Pq,Pr,Ps,Pt,E(QS) - desc,E(QS),E(QT) - desc,E(QT),E(RS) - desc,E(RS),E(RT) - desc,E(RT),E(QS) + E(RS) + E(RT) - E(QT)
1,6,1,6,'-27.0/27,-1.0,'-15.0/33,-0.45454545454545453,'-2.0/24,-0.08333333333333333,'-16.0/16,-1.0,-1.6287878787878785
1,6,2,1,'-13.0/29,-0.4482758620689655,'-21.0/21,-1.0,'0.0/20,0.0,'-14.0/30,-0.4666666666666667,0.0850574712643678
1,6,2,2,'-14.0/28,-0.5,'-4.0/16,-0.25,'1.0/23,0.043478260869565216,'23.0/33,0.696969696969697,0.4904479578392622
1,6,2,3,'-5.0/27,-0.18518518518518517,'7.0/29,0.2413793103448276,'1.0/23,0.043478260869565216,'21.0/21,1.0,0.6169137653395524
1,6,2,4,'-11.0/23,-0.4782608695652174,'24.0/24,1.0,'13.0/25,0.52,'20.0/28,0.7142857142857143,-0.2439751552795031
1,6,2,5,'-10.0/26,-0.38461538461538464,'4.0/22,0.18181818181818182,'5.0/25,0.2,'-7.0/27,-0.25925925925925924,-0.6256928256928257
1,6,2,6,'5.0/23,0.21739130434782608,'-13.0/29,-0.4482758620689655,'9.0/27,0.3333333333333333,'-21.0/21,-1.0,-0.0009995002498750516
1,6,3,1,'13.0/25,0.52,'-25.0/25,-1.0,'17.0/17,1.0,'-9.0/33,-0.2727272727272727,2.247272727272727
1,6,3,2,'6.0/30,0.2,'-7.0/33,-0.21212121212121213,'15.0/15,1.0,'12.0/22,0.5454545454545454,1.9575757575757575
1,6,3,3,'15.0/23,0.6521739130434783,'9.0/27,0.3333333333333333,'29.0/29,1.0,'21.0/21,1.0,2.318840579710145
1,6,3,4,'21.0/31,0.6774193548387096,'18.0/18,1.0,'29.0/29,1.0,'12.0/22,0.5454545454545454,1.222873900293255
1,6,3,5,'11.0/21,0.5238095238095238,'7.0/31,0.22580645161290322,'28.0/28,1.0,'-16.0/20,-0.8,0.49800307219662043
1,6,3,6,'8.0/26,0.3076923076923077,'-8.0/22,-0.36363636363636365,'24.0/24,1.0,'-28.0/28,-1.0,0.6713286713286714
1,6,4,1,'24.0/24,1.0,'-35.0/35,-1.0,'6.0/22,0.2727272727272727,'-9.0/19,-0.47368421052631576,1.799043062200957
1,6,4,2,'24.0/24,1.0,'1.0/27,0.037037037037037035,'15.0/25,0.6,'10.0/24,0.4166666666666667,1.9796296296296296
1,6,4,3,'24.0/24,1.0,'4.0/22,0.18181818181818182,'10.0/32,0.3125,'22.0/22,1.0,2.1306818181818183
1,6,4,4,'19.0/19,1.0,'25.0/25,1.0,'12.0/30,0.4,'14.0/26,0.5384615384615384,0.9384615384615382
1,6,4,5,'25.0/25,1.0,'14.0/32,0.4375,'-3.0/25,-0.12,'-8.0/18,-0.4444444444444444,-0.0019444444444444153
1,6,4,6,'23.0/23,1.0,'-11.0/27,-0.4074074074074074,'10.0/28,0.35714285714285715,'-22.0/22,-1.0,0.7645502645502646
1,6,5,1,'8.0/30,0.26666666666666666,'-28.0/28,-1.0,'1.0/19,0.05263157894736842,'-11.0/23,-0.4782608695652174,0.8410373760488177
1,6,5,2,'15.0/21,0.7142857142857143,'-14.0/24,-0.5833333333333334,'-10.0/32,-0.3125,'1.0/23,0.043478260869565216,1.0285973084886129
1,6,5,3,'12.0/20,0.6,'18.0/30,0.6,'-6.0/24,-0.25,'26.0/26,1.0,0.7500000000000001
1,6,5,4,'11.0/29,0.3793103448275862,'30.0/30,1.0,'-6.0/24,-0.25,'11.0/17,0.6470588235294118,-0.22363083164300201
1,6,5,5,'0.0/32,0.0,'4.0/22,0.18181818181818182,'-12.0/18,-0.6666666666666666,'-14.0/28,-0.5,-1.3484848484848484
1,6,5,6,'9.0/25,0.36,'-1.0/27,-0.037037037037037035,'-9.0/23,-0.391304347826087,'-25.0/25,-1.0,-0.9942673107890501
1,6,6,1,'-7.0/17,-0.4117647058823529,'-29.0/29,-1.0,'-23.0/23,-1.0,'-11.0/31,-0.3548387096774194,-0.7666034155597723
1,6,6,2,'-10.0/24,-0.4166666666666667,'-15.0/23,-0.6521739130434783,'-29.0/29,-1.0,'4.0/24,0.16666666666666666,-0.5978260869565217
1,6,6,3,'-10.0/30,-0.3333333333333333,'9.0/21,0.42857142857142855,'-24.0/24,-1.0,'25.0/25,1.0,-0.7619047619047619
1,6,6,4,'-8.0/20,-0.4,'31.0/31,1.0,'-22.0/22,-1.0,'1.0/27,0.037037037037037035,-2.362962962962963
1,6,6,5,'-7.0/27,-0.25925925925925924,'11.0/21,0.5238095238095238,'-29.0/29,-1.0,'-11.0/23,-0.4782608695652174,-2.2613296526340005
1,6,6,6,'4.0/22,0.18181818181818182,'-4.0/24,-0.16666666666666666,'-23.0/23,-1.0,'-31.0/31,-1.0,-1.6515151515151514
2,1,1,1,'-12.0/28,-0.42857142857142855,'-9.0/23,-0.391304347826087,'-25.0/25,-1.0,'-24.0/24,-1.0,-2.037267080745342
2,1,1,2,'-9.0/27,-0.3333333333333333,'-25.0/25,-1.0,'-24.0/24,-1.0,'-2.0/24,-0.08333333333333333,-0.4166666666666665
2,1,1,3,'-6.0/20,-0.3,'-18.0/30,-0.6,'-25.0/25,-1.0,'5.0/25,0.2,-0.5000000000000001
2,1,1,4,'-12.0/30,-0.4,'10.0/22,0.45454545454545453,'-27.0/27,-1.0,'21.0/21,1.0,-0.8545454545454545
2,1,1,5,'-13.0/27,-0.48148148148148145,'25.0/25,1.0,'-28.0/28,-1.0,'2.0/20,0.1,-2.3814814814814813
2,1,1,6,'-8.0/24,-0.3333333333333333,'18.0/30,0.6,'-21.0/21,-1.0,'-9.0/25,-0.36,-2.2933333333333334
2,1,2,1,'-26.0/26,-1.0,'-11.0/33,-0.3333333333333333,'-8.0/26,-0.3076923076923077,'-15.0/15,-1.0,-1.9743589743589742
2,1,2,2,'-24.0/24,-1.0,'-19.0/19,-1.0,'-3.0/27,-0.1111111111111111,'0.0/30,0.0,-0.11111111111111116
2,1,2,3,'-28.0/28,-1.0,'-8.0/26,-0.3076923076923077,'-8.0/30,-0.26666666666666666,'10.0/16,0.625,-0.3339743589743589
2,1,2,4,'-19.0/19,-1.0,'11.0/23,0.4782608695652174,'9.0/27,0.3333333333333333,'31.0/31,1.0,-0.14492753623188415
2,1,2,5,'-22.0/22,-1.0,'29.0/29,1.0,'-7.0/17,-0.4117647058823529,'14.0/32,0.4375,-1.9742647058823528
2,1,2,6,'-25.0/25,-1.0,'-1.0/23,-0.043478260869565216,'-6.0/26,-0.23076923076923078,'-8.0/26,-0.3076923076923077,-1.4949832775919734
2,1,3,1,'-4.0/28,-0.14285714285714285,'-6.0/26,-0.23076923076923078,'4.0/28,0.14285714285714285,'-18.0/18,-1.0,-0.7692307692307692
2,1,3,2,'-21.0/27,-0.7777777777777778,'-30.0/30,-1.0,'6.0/20,0.3,'-5.0/23,-0.21739130434782608,0.3048309178743961
2,1,3,3,'-6.0/22,-0.2727272727272727,'-15.0/29,-0.5172413793103449,'10.0/24,0.4166666666666667,'13.0/25,0.52,1.1811807732497388
2,1,3,4,'-7.0/27,-0.25925925925925924,'0.0/20,0.0,'14.0/24,0.5833333333333334,'29.0/29,1.0,1.3240740740740742
2,1,3,5,'-11.0/29,-0.3793103448275862,'28.0/28,1.0,'5.0/23,0.21739130434782608,'10.0/20,0.5,-0.6619190404797601
2,1,3,6,'-8.0/16,-0.5,'6.0/24,0.25,'9.0/27,0.3333333333333333,'-13.0/33,-0.3939393939393939,-0.8106060606060606
2,1,4,1,'11.0/23,0.4782608695652174,'-11.0/25,-0.44,'25.0/25,1.0,'-27.0/27,-1.0,0.9182608695652172
2,1,4,2,'3.0/25,0.12,'-23.0/23,-1.0,'28.0/28,1.0,'-4.0/24,-0.16666666666666666,1.9533333333333336
2,1,4,3,'9.0/27,0.3333333333333333,'-11.0/27,-0.4074074074074074,'24.0/24,1.0,'4.0/22,0.18181818181818182,1.9225589225589226
2,1,4,4,'14.0/24,0.5833333333333334,'15.0/37,0.40540540540540543,'23.0/23,1.0,'16.0/16,1.0,2.177927927927928
2,1,4,5,'15.0/23,0.6521739130434783,'29.0/29,1.0,'30.0/30,1.0,'6.0/18,0.3333333333333333,0.9855072463768115
2,1,4,6,'10.0/32,0.3125,'11.0/23,0.4782608695652174,'25.0/25,1.0,'-2.0/20,-0.1,0.7342391304347825
2,1,5,1,'19.0/19,1.0,'-9.0/27,-0.3333333333333333,'13.0/29,0.4482758620689655,'-25.0/25,-1.0,0.7816091954022988
2,1,5,2,'27.0/27,1.0,'-23.0/23,-1.0,'7.0/31,0.22580645161290322,'-5.0/19,-0.2631578947368421,1.9626485568760612
2,1,5,3,'24.0/24,1.0,'-5.0/27,-0.18518518518518517,'15.0/25,0.6,'4.0/24,0.16666666666666666,1.951851851851852
2,1,5,4,'27.0/27,1.0,'6.0/30,0.2,'2.0/18,0.1111111111111111,'25.0/25,1.0,1.9111111111111112
2,1,5,5,'29.0/29,1.0,'26.0/26,1.0,'1.0/25,0.04,'12.0/20,0.6,0.6400000000000001
2,1,5,6,'13.0/13,1.0,'2.0/32,0.0625,'5.0/31,0.16129032258064516,'-18.0/24,-0.75,0.34879032258064524
2,1,6,1,'10.0/26,0.38461538461538464,'-5.0/31,-0.16129032258064516,'-7.0/19,-0.3684210526315789,'-24.0/24,-1.0,-0.8225153454355492
2,1,6,2,'9.0/25,0.36,'-24.0/24,-1.0,'-15.0/27,-0.5555555555555556,'-12.0/24,-0.5,0.3044444444444444
2,1,6,3,'7.0/23,0.30434782608695654,'-4.0/30,-0.13333333333333333,'-8.0/18,-0.4444444444444444,'11.0/29,0.3793103448275862,0.3725470598034316
2,1,6,4,'9.0/21,0.42857142857142855,'7.0/23,0.30434782608695654,'-7.0/35,-0.2,'21.0/21,1.0,0.9242236024844721
2,1,6,5,'13.0/33,0.3939393939393939,'19.0/19,1.0,'-9.0/17,-0.5294117647058824,'5.0/31,0.16129032258064516,-0.9741820481858433
2,1,6,6,'13.0/23,0.5652173913043478,'8.0/26,0.3076923076923077,'-7.0/27,-0.25925925925925924,'-10.0/24,-0.4166666666666667,-0.41840084231388586
2,2,1,1,'-12.0/16,-0.75,'-5.0/29,-0.1724137931034483,'-8.0/30,-0.26666666666666666,'-5.0/25,-0.2,-1.0442528735632184
2,2,1,2,'-6.0/24,-0.25,'-29.0/29,-1.0,'2.0/24,0.08333333333333333,'-23.0/23,-1.0,-0.16666666666666674
2,2,1,3,'-5.0/23,-0.21739130434782608,'-2.0/24,-0.08333333333333333,'-2.0/32,-0.0625,'-3.0/21,-0.14285714285714285,-0.3394151138716356
2,2,1,4,'-9.0/25,-0.36,'5.0/25,0.2,'-3.0/25,-0.12,'9.0/25,0.36,-0.32
2,2,1,5,'-4.0/14,-0.2857142857142857,'29.0/29,1.0,'-19.0/29,-0.6551724137931034,'28.0/28,1.0,-0.9408866995073891
2,2,1,6,'-11.0/27,-0.4074074074074074,'12.0/22,0.5454545454545454,'-7.0/25,-0.28,'12.0/26,0.46153846153846156,-0.7713234913234913
2,2,2,1,'-28.0/28,-1.0,'-15.0/27,-0.5555555555555556,'-28.0/28,-1.0,'-7.0/17,-0.4117647058823529,-1.8562091503267972
2,2,2,2,'-28.0/28,-1.0,'-20.0/20,-1.0,'-32.0/32,-1.0,'-20.0/20,-1.0,-2.0
2,2,2,3,'-19.0/19,-1.0,'-9.0/25,-0.36,'-25.0/25,-1.0,'-7.0/31,-0.22580645161290322,-1.8658064516129031
2,2,2,4,'-32.0/32,-1.0,'2.0/22,0.09090909090909091,'-21.0/21,-1.0,'7.0/25,0.28,-1.8109090909090908
2,2,2,5,'-17.0/17,-1.0,'30.0/30,1.0,'-22.0/22,-1.0,'31.0/31,1.0,-2.0
2,2,2,6,'-31.0/31,-1.0,'-5.0/25,-0.2,'-18.0/18,-1.0,'10.0/26,0.38461538461538464,-1.4153846153846155
2,2,3,1,'-9.0/29,-0.3103448275862069,'-11.0/15,-0.7333333333333333,'1.0/25,0.04,'-15.0/31,-0.4838709677419355,-0.020882461994809143
2,2,3,2,'-4.0/28,-0.14285714285714285,'-21.0/21,-1.0,'-12.0/28,-0.42857142857142855,'-23.0/23,-1.0,-0.5714285714285714
2,2,3,3,'-9.0/29,-0.3103448275862069,'0.0/22,0.0,'-15.0/27,-0.5555555555555556,'-6.0/22,-0.2727272727272727,-1.1386276558690351
2,2,3,4,'-10.0/28,-0.35714285714285715,'2.0/20,0.1,'-8.0/32,-0.25,'4.0/20,0.2,-0.5071428571428572
2,2,3,5,'-2.0/32,-0.0625,'29.0/29,1.0,'-6.0/20,-0.3,'19.0/19,1.0,-0.36250000000000004
2,2,3,6,'-13.0/25,-0.52,'6.0/26,0.23076923076923078,'-7.0/23,-0.30434782608695654,'14.0/26,0.5384615384615384,-0.5166555183946488
2,2,4,1,'8.0/20,0.4,'-20.0/28,-0.7142857142857143,'10.0/26,0.38461538461538464,'-4.0/26,-0.15384615384615385,1.3450549450549452
2,2,4,2,'7.0/19,0.3684210526315789,'-24.0/24,-1.0,'10.0/26,0.38461538461538464,'-31.0/31,-1.0,0.7530364372469636
2,2,4,3,'1.0/29,0.034482758620689655,'-13.0/27,-0.48148148148148145,'8.0/20,0.4,'-12.0/24,-0.5,0.41596424010217115
2,2,4,4,'5.0/25,0.2,'10.0/32,0.3125,'10.0/22,0.45454545454545453,'9.0/21,0.42857142857142855,0.7706168831168831
2,2,4,5,'18.0/28,0.6428571428571429,'27.0/27,1.0,'10.0/20,0.5,'25.0/25,1.0,1.1428571428571428
2,2,4,6,'3.0/23,0.13043478260869565,'16.0/30,0.5333333333333333,'6.0/24,0.25,'11.0/23,0.4782608695652174,0.32536231884057976
2,2,5,1,'27.0/27,1.0,'-9.0/19,-0.47368421052631576,'26.0/26,1.0,'-14.0/28,-0.5,1.9736842105263157
2,2,5,2,'28.0/28,1.0,'-16.0/16,-1.0,'23.0/23,1.0,'-33.0/33,-1.0,2.0
2,2,5,3,'26.0/26,1.0,'-4.0/22,-0.18181818181818182,'23.0/23,1.0,'-13.0/29,-0.4482758620689655,1.7335423197492164
2,2,5,4,'23.0/23,1.0,'10.0/28,0.35714285714285715,'22.0/22,1.0,'7.0/27,0.25925925925925924,1.9021164021164019
2,2,5,5,'23.0/23,1.0,'20.0/20,1.0,'32.0/32,1.0,'25.0/25,1.0,2.0
2,2,5,6,'30.0/30,1.0,'11.0/19,0.5789473684210527,'20.0/20,1.0,'5.0/31,0.16129032258064516,1.5823429541595924
2,2,6,1,'4.0/18,0.2222222222222222,'-1.0/23,-0.043478260869565216,'4.0/34,0.11764705882352941,'-7.0/25,-0.28,0.10334754191531684
2,2,6,2,'7.0/27,0.25925925925925924,'-22.0/22,-1.0,'5.0/23,0.21739130434782608,'-28.0/28,-1.0,0.47665056360708535
2,2,6,3,'4.0/20,0.2,'-2.0/28,-0.07142857142857142,'10.0/30,0.3333333333333333,'0.0/22,0.0,0.6047619047619047
2,2,6,4,'8.0/28,0.2857142857142857,'7.0/23,0.30434782608695654,'13.0/27,0.48148148148148145,'8.0/22,0.36363636363636365,0.8264843047451742
2,2,6,5,'8.0/32,0.25,'27.0/27,1.0,'3.0/15,0.2,'26.0/26,1.0,0.44999999999999996
2,2,6,6,'7.0/23,0.30434782608695654,'11.0/33,0.3333333333333333,'11.0/25,0.44,'11.0/19,0.5789473684210527,0.9899618611746759
2,3,1,1,'-8.0/18,-0.4444444444444444,'-21.0/33,-0.6363636363636364,'8.0/22,0.36363636363636365,'13.0/27,0.48148148148148145,1.037037037037037
2,3,1,2,'-8.0/30,-0.26666666666666666,'-21.0/21,-1.0,'7.0/25,0.28,'-2.0/24,-0.08333333333333333,0.93
2,3,1,3,'-5.0/23,-0.21739130434782608,'-11.0/25,-0.44,'13.0/25,0.52,'-27.0/27,-1.0,-0.25739130434782603
2,3,1,4,'-12.0/24,-0.5,'14.0/28,0.5,'9.0/21,0.42857142857142855,'-7.0/27,-0.25925925925925924,-0.8306878306878307
2,3,1,5,'-3.0/17,-0.17647058823529413,'24.0/24,1.0,'11.0/33,0.3333333333333333,'6.0/26,0.23076923076923078,-0.6123680241327301
2,3,1,6,'-10.0/26,-0.38461538461538464,'16.0/28,0.5714285714285714,'10.0/26,0.38461538461538464,'20.0/20,1.0,0.4285714285714286
2,3,2,1,'-17.0/17,-1.0,'-13.0/27,-0.48148148148148145,'-9.0/33,-0.2727272727272727,'13.0/23,0.5652173913043478,-0.22602839994144347
2,3,2,2,'-26.0/26,-1.0,'-30.0/30,-1.0,'-8.0/22,-0.36363636363636365,'-12.0/22,-0.5454545454545454,-0.9090909090909092
2,3,2,3,'-19.0/19,-1.0,'-7.0/27,-0.25925925925925924,'-8.0/26,-0.3076923076923077,'-28.0/28,-1.0,-2.0484330484330484
2,3,2,4,'-24.0/24,-1.0,'8.0/22,0.36363636363636365,'-12.0/28,-0.42857142857142855,'-16.0/26,-0.6153846153846154,-2.4075924075924076
2,3,2,5,'-23.0/23,-1.0,'21.0/21,1.0,'-3.0/29,-0.10344827586206896,'17.0/27,0.6296296296296297,-1.4738186462324392
2,3,2,6,'-14.0/14,-1.0,'-9.0/25,-0.36,'-12.0/28,-0.42857142857142855,'33.0/33,1.0,-0.06857142857142862
2,3,3,1,'-10.0/20,-0.5,'-18.0/30,-0.6,'-28.0/28,-1.0,'8.0/22,0.36363636363636365,-0.5363636363636363
2,3,3,2,'-14.0/26,-0.5384615384615384,'-23.0/23,-1.0,'-25.0/25,-1.0,'-12.0/26,-0.46153846153846156,-1.0
2,3,3,3,'-1.0/25,-0.04,'-9.0/35,-0.2571428571428571,'-23.0/23,-1.0,'-17.0/17,-1.0,-1.782857142857143
2,3,3,4,'-2.0/22,-0.09090909090909091,'6.0/20,0.3,'-28.0/28,-1.0,'-18.0/30,-0.6,-1.990909090909091
2,3,3,5,'-1.0/29,-0.034482758620689655,'19.0/19,1.0,'-31.0/31,-1.0,'3.0/21,0.14285714285714285,-1.891625615763547
2,3,3,6,'-8.0/26,-0.3076923076923077,'9.0/19,0.47368421052631576,'-33.0/33,-1.0,'22.0/22,1.0,-0.7813765182186234
2,3,4,1,'5.0/25,0.2,'-9.0/23,-0.391304347826087,'-11.0/23,-0.4782608695652174,'7.0/29,0.2413793103448276,0.3544227886056972
2,3,4,2,'1.0/17,0.058823529411764705,'-32.0/32,-1.0,'-6.0/24,-0.25,'-1.0/27,-0.037037037037037035,0.7717864923747277
2,3,4,3,'5.0/25,0.2,'-9.0/31,-0.2903225806451613,'-8.0/24,-0.3333333333333333,'-20.0/20,-1.0,-0.843010752688172
2,3,4,4,'10.0/26,0.38461538461538464,'7.0/21,0.3333333333333333,'-6.0/26,-0.23076923076923078,'-3.0/27,-0.1111111111111111,-0.29059829059829057
2,3,4,5,'2.0/26,0.07692307692307693,'24.0/24,1.0,'-10.0/22,-0.45454545454545453,'-2.0/28,-0.07142857142857142,-1.449050949050949
2,3,4,6,'3.0/25,0.12,'4.0/24,0.16666666666666666,'-11.0/35,-0.3142857142857143,'16.0/16,1.0,0.6390476190476191
2,3,5,1,'22.0/22,1.0,'-15.0/25,-0.6,'15.0/29,0.5172413793103449,'14.0/24,0.5833333333333334,2.7005747126436783
2,3,5,2,'25.0/25,1.0,'-29.0/29,-1.0,'10.0/20,0.5,'-10.0/26,-0.38461538461538464,2.1153846153846154
2,3,5,3,'27.0/27,1.0,'-1.0/25,-0.04,'12.0/30,0.4,'-18.0/18,-1.0,0.4399999999999999
2,3,5,4,'18.0/18,1.0,'13.0/27,0.48148148148148145,'3.0/25,0.12,'-16.0/30,-0.5333333333333333,0.10518518518518533
2,3,5,5,'24.0/24,1.0,'24.0/24,1.0,'10.0/26,0.38461538461538464,'8.0/26,0.3076923076923077,0.6923076923076923
2,3,5,6,'22.0/22,1.0,'10.0/24,0.4166666666666667,'7.0/23,0.30434782608695654,'31.0/31,1.0,1.8876811594202898
2,3,6,1,'8.0/26,0.3076923076923077,'-9.0/23,-0.391304347826087,'27.0/27,1.0,'0.0/24,0.0,1.6989966555183946
2,3,6,2,'13.0/23,0.5652173913043478,'-25.0/25,-1.0,'26.0/26,1.0,'8.0/26,0.3076923076923077,2.872909698996655
2,3,6,3,'17.0/27,0.6296296296296297,'-6.0/26,-0.23076923076923078,'28.0/28,1.0,'-19.0/19,-1.0,0.8603988603988606
2,3,6,4,'21.0/27,0.7777777777777778,'3.0/21,0.14285714285714285,'19.0/19,1.0,'-7.0/33,-0.21212121212121213,1.4227994227994227
2,3,6,5,'10.0/34,0.29411764705882354,'25.0/25,1.0,'17.0/17,1.0,'10.0/24,0.4166666666666667,0.7107843137254903
2,3,6,6,'6.0/22,0.2727272727272727,'5.0/23,0.21739130434782608,'30.0/30,1.0,'25.0/25,1.0,2.0553359683794463
2,4,1,1,'-9.0/27,-0.3333333333333333,'-12.0/26,-0.46153846153846156,'25.0/25,1.0,'22.0/22,1.0,2.128205128205128
2,4,1,2,'-10.0/24,-0.4166666666666667,'-28.0/28,-1.0,'24.0/24,1.0,'4.0/24,0.16666666666666666,1.75
2,4,1,3,'-16.0/28,-0.5714285714285714,'-15.0/25,-0.6,'20.0/20,1.0,'-3.0/27,-0.1111111111111111,0.9174603174603175
2,4,1,4,'-15.0/25,-0.6,'8.0/24,0.3333333333333333,'30.0/30,1.0,'-21.0/21,-1.0,-0.9333333333333333
2,4,1,5,'-7.0/21,-0.3333333333333333,'25.0/25,1.0,'23.0/23,1.0,'-19.0/31,-0.6129032258064516,-0.9462365591397849
2,4,1,6,'-9.0/29,-0.3103448275862069,'3.0/29,0.10344827586206896,'22.0/22,1.0,'-2.0/20,-0.1,0.4862068965517242
2,4,2,1,'-24.0/24,-1.0,'-7.0/29,-0.2413793103448276,'7.0/19,0.3684210526315789,'28.0/28,1.0,0.6098003629764066
2,4,2,2,'-23.0/23,-1.0,'-23.0/23,-1.0,'16.0/28,0.5714285714285714,'14.0/26,0.5384615384615384,1.10989010989011
2,4,2,3,'-30.0/30,-1.0,'-6.0/26,-0.23076923076923078,'12.0/24,0.5,'-6.0/20,-0.3,-0.5692307692307692
2,4,2,4,'-31.0/31,-1.0,'-3.0/21,-0.14285714285714285,'13.0/21,0.6190476190476191,'-27.0/27,-1.0,-1.2380952380952381
2,4,2,5,'-28.0/28,-1.0,'33.0/33,1.0,'7.0/21,0.3333333333333333,'-4.0/18,-0.2222222222222222,-1.8888888888888888
2,4,2,6,'-17.0/17,-1.0,'7.0/29,0.2413793103448276,'8.0/28,0.2857142857142857,'8.0/26,0.3076923076923077,-0.6479727169382342
2,4,3,1,'-11.0/29,-0.3793103448275862,'-5.0/29,-0.1724137931034483,'-3.0/19,-0.15789473684210525,'23.0/23,1.0,0.6352087114337569
2,4,3,2,'-6.0/30,-0.2,'-27.0/27,-1.0,'-5.0/17,-0.29411764705882354,'14.0/26,0.5384615384615384,1.0443438914027148
2,4,3,3,'-2.0/24,-0.08333333333333333,'-2.0/24,-0.08333333333333333,'-6.0/24,-0.25,'-10.0/28,-0.35714285714285715,-0.6071428571428571
2,4,3,4,'2.0/22,0.09090909090909091,'12.0/26,0.46153846153846156,'-14.0/26,-0.5384615384615384,'-26.0/26,-1.0,-1.9090909090909092
2,4,3,5,'-1.0/27,-0.037037037037037035,'30.0/30,1.0,'-8.0/20,-0.4,'-11.0/23,-0.4782608695652174,-1.9152979066022544
2,4,3,6,'-1.0/25,-0.04,'13.0/27,0.48148148148148145,'-8.0/26,-0.3076923076923077,'4.0/22,0.18181818181818182,-0.6473556073556073
2,4,4,1,'6.0/18,0.3333333333333333,'-2.0/26,-0.07692307692307693,'-29.0/29,-1.0,'27.0/27,1.0,0.4102564102564102
2,4,4,2,'11.0/27,0.4074074074074074,'-28.0/28,-1.0,'-28.0/28,-1.0,'9.0/17,0.5294117647058824,0.9368191721132898
2,4,4,3,'11.0/31,0.3548387096774194,'-9.0/19,-0.47368421052631576,'-23.0/23,-1.0,'-11.0/27,-0.4074074074074074,-0.5788844872036722
2,4,4,4,'4.0/26,0.15384615384615385,'4.0/22,0.18181818181818182,'-23.0/23,-1.0,'-29.0/29,-1.0,-2.027972027972028
2,4,4,5,'16.0/26,0.6153846153846154,'26.0/26,1.0,'-20.0/20,-1.0,'-16.0/28,-0.5714285714285714,-1.956043956043956
2,4,4,6,'13.0/27,0.48148148148148145,'2.0/28,0.07142857142857142,'-22.0/22,-1.0,'11.0/23,0.4782608695652174,-0.11168622038187262
2,4,5,1,'33.0/33,1.0,'-6.0/10,-0.6,'-11.0/23,-0.4782608695652174,'34.0/34,1.0,2.121739130434783
2,4,5,2,'25.0/25,1.0,'-28.0/28,-1.0,'-4.0/18,-0.2222222222222222,'13.0/29,0.4482758620689655,2.2260536398467434
2,4,5,3,'27.0/27,1.0,'-2.0/22,-0.09090909090909091,'-6.0/20,-0.3,'-11.0/31,-0.3548387096774194,0.4360703812316715
2,4,5,4,'28.0/28,1.0,'12.0/24,0.5,'-3.0/27,-0.1111111111111111,'-21.0/21,-1.0,-0.6111111111111112
2,4,5,5,'23.0/23,1.0,'23.0/23,1.0,'-11.0/21,-0.5238095238095238,'-15.0/33,-0.45454545454545453,-0.9783549783549783
2,4,5,6,'21.0/21,1.0,'13.0/27,0.48148148148148145,'-4.0/26,-0.15384615384615385,'8.0/26,0.3076923076923077,0.6723646723646723
2,4,6,1,'12.0/28,0.42857142857142855,'-15.0/23,-0.6521739130434783,'3.0/21,0.14285714285714285,'28.0/28,1.0,2.2236024844720497
2,4,6,2,'7.0/25,0.28,'-26.0/26,-1.0,'18.0/26,0.6923076923076923,'7.0/23,0.30434782608695654,2.276655518394649
2,4,6,3,'0.0/30,0.0,'-8.0/24,-0.3333333333333333,'14.0/22,0.6363636363636364,'-8.0/24,-0.3333333333333333,0.6363636363636364
2,4,6,4,'18.0/34,0.5294117647058824,'5.0/29,0.1724137931034483,'13.0/19,0.6842105263157895,'-18.0/18,-1.0,0.04120849791822356
2,4,6,5,'3.0/25,0.12,'26.0/26,1.0,'9.0/21,0.42857142857142855,'-4.0/28,-0.14285714285714285,-0.5942857142857143
2,4,6,6,'11.0/19,0.5789473684210527,'12.0/28,0.42857142857142855,'13.0/35,0.37142857142857144,'4.0/18,0.2222222222222222,0.7440267335004178
2,5,1,1,'0.0/34,0.0,'-5.0/23,-0.21739130434782608,'3.0/19,0.15789473684210525,'0.0/24,0.0,0.37528604118993136
2,5,1,2,'-9.0/21,-0.42857142857142855,'-20.0/20,-1.0,'15.0/33,0.45454545454545453,'26.0/26,1.0,2.025974025974026
2,5,1,3,'-3.0/23,-0.13043478260869565,'-17.0/29,-0.5862068965517241,'9.0/21,0.42857142857142855,'9.0/27,0.3333333333333333,1.2176768758477903
2,5,1,4,'-1.0/27,-0.037037037037037035,'15.0/31,0.4838709677419355,'13.0/23,0.5652173913043478,'-9.0/19,-0.47368421052631576,-0.42937482400094057
2,5,1,5,'0.0/20,0.0,'30.0/30,1.0,'8.0/22,0.36363636363636365,'-28.0/28,-1.0,-1.6363636363636362
2,5,1,6,'-6.0/28,-0.21428571428571427,'7.0/25,0.28,'2.0/20,0.1,'-9.0/27,-0.3333333333333333,-0.7276190476190476
2,5,2,1,'-27.0/27,-1.0,'4.0/24,0.16666666666666666,'20.0/20,1.0,'9.0/29,0.3103448275862069,0.14367816091954025
2,5,2,2,'-26.0/26,-1.0,'-28.0/28,-1.0,'18.0/18,1.0,'28.0/28,1.0,2.0
2,5,2,3,'-27.0/27,-1.0,'-11.0/25,-0.44,'22.0/22,1.0,'8.0/26,0.3076923076923077,0.7476923076923077
2,5,2,4,'-22.0/22,-1.0,'9.0/31,0.2903225806451613,'19.0/19,1.0,'-12.0/28,-0.42857142857142855,-0.7188940092165899
